"VICTIM_RECORD_NUM","INCIDENT_DATE","FINGERPRINT_ID","FIRST_NAME","LAST_NAME","BIRTH_DATE","GENDER","INJURY_DESCR","CASE_NUM"
12916,08-OCT-14 22:30,34105185,"PATRICK","PHILLIPS",19-OCT-62 00:00,"M","GSW TO CHEST",550119
29444,25-MAY-13 21:21,35355621,"DANIEL","DENES",24-APR-94 00:00,"M","GSW TO HEAD",494926
40044,09-JUL-12 18:50,35743029,"SANDERS","SWEIS",05-JUN-84 00:00,"M","GSW TO THIGH",412570
35968,06-OCT-12 22:32,34852857,"KESHAWN","CREAMER",22-OCT-67 00:00,"M","GSW LEG",333697
18000,01-JUN-14 13:49,35864733,"JOHNNIE","WILLIAMS",12-APR-84 00:00,"M","MLUT GSWS",492970
40356,04-JUL-12 01:45,34370712,"HOSIE","WISE",07-NOV-93 00:00,"M","GSW THROUGH & THROUGH TO THE LOWER LEFT CALF",546438
21280,09-FEB-14 05:10,34065525,"CLARENCE","GONZALEZ",24-JUL-69 00:00,"M","GSW TO CHEST",319900
33140,25-DEC-12 11:23,35556081,"DANIEL","BROWN",30-JAN-91 00:00,"M","GSW TO LEG",369994
12976,07-OCT-14 13:00,35857452,"RUFUS","KING",24-AUG-87 00:00,"M","GSW TO ARM",395056
28304,22-JUN-13 23:52,34366446,"MAXIMINO","PARKER",23-SEP-86 00:00,"M","GSW TO ARM",562639
14552,25-AUG-14 17:48,33657741,"SEIFALNASSER","HUMPHREYS",18-NOV-93 00:00,"M","GSW TO HEAD",517172
27808,04-JUL-13 12:19,36049905,"ZACHARY ","STELLA",19-MAY-77 00:00,"M","GSW TO HEAD",551159
37292,31-AUG-12 22:42,33439542,"CARLOS","PERKINS",28-JUL-88 00:00,"M","MULT GSWS",378268
33936,30-NOV-12 18:07,33558300,"MAURICE","SALCEDO",23-JAN-93 00:00,"M","GSW TO THE BACK",349813
17556,13-JUN-14 15:50,34180860,"RAHSAAN","LOPEZ",12-MAY-93 00:00,"M","GSW TO WRIST",592672
15396,06-AUG-14 18:19,33380535,"ROBERT","HOWARD",31-AUG-95 00:00,"M","GSW TO LEG",616988
14844,19-AUG-14 17:03,33652575,"CHARLES","MEDINA",21-AUG-79 00:00,"M","GSW TO CHEST",402414
38052,17-AUG-12 23:31,35058387,"DONNELL","COFFEY",31-JUL-94 00:00,"M","GSW TO HAND",368506
40504,01-JUL-12 02:14,33780702,"DANIEL","FIGUEROA",21-SEP-62 00:00,"M","GSW TO HEAD",337576
12192,30-OCT-14 23:54,33924432,"EDWIN","MCGHEE",15-SEP-84 00:00,"M","GSW TO FOOT",399965
29120,05-JUN-13 18:27,34350126,"RONALD","FLORES",13-JUL-97 00:00,"M","FATAL GSW TO TORSO",428365
28508,19-JUN-13 02:03,34415250,"DORMAINE","BROWN",12-JAN-87 00:00,"M","GSW TO LEG",533055
5364,27-JUN-15 23:30,35630385,"SHAWN","SMITH",27-AUG-87 00:00,"M","GSW TO LEG",577485
7044,16-MAY-15 00:01,33414912,"BRIAN","LOPEZ",22-JAN-91 00:00,"M","GSW TO NECK",397806
12420,25-OCT-14 19:45,36031563,"LEON","MUNOZ",06-FEB-93 00:00,"M","GSW PELVIS",466249
28840,12-JUN-13 03:28,35931324,"CHRISTOPHER","PFISTER",15-DEC-82 00:00,"M","GSW TO BACK",564484
11152,13-DEC-14 01:25,34058142,"GERALD","NICHOLSON",10-SEP-97 00:00,"M","GSW TO LEG",634591
37176,03-SEP-12 00:26,34300011,"OZIEL ","ROGERS",09-MAR-88 00:00,"M","GSW TO LEG",640491
30872,06-APR-13 17:05,35241471,"EMMANUEL","MCGEE",26-FEB-87 00:00,"M","MULT GSWS",604036
30960,31-MAR-13 21:51,34592658,"ALFONZO","HOWLEET",18-NOV-82 00:00,"M","GSW TO LEG",470470
11596,25-NOV-14 19:58,34538883,"LONNIE","CAMACHO",11-OCT-96 00:00,"M","GSW LEG",611534
38032,18-AUG-12 01:30,35821110,"GURBEER","HOUSE ",29-JUL-82 00:00,"M","GSW TO LEG",456658
21404,01-FEB-14 02:45,35973045,"MICHAEL","WILLIAMSON ",29-FEB-92 00:00,"M","GSW TO LEG",373621
17412,17-JUN-14 17:30,35973045,"MICHAEL","WILLIAMSON ",29-FEB-92 00:00,"M","GSW TO BUTTOCKS",375718
20144,10-APR-14 16:04,35684835,"DARRELL","SANCHEZ",05-APR-81 00:00,"M","MULT GSWS",347982
37648,24-AUG-12 20:37,33749625,"TYRONE","TUNNER",25-MAR-93 00:00,"M","FATAL GSW TO HEAD",514691
20680,20-MAR-14 20:22,35735709,"MARIO","GALAN",16-MAR-97 00:00,"M","GSW TO RIGHT ARM AND CHEST",617771
18480,21-MAY-14 16:24,34036509,"CANDIDO","SLAUGHTER",14-AUG-94 00:00,"M","GSW TO WRIST",568413
38316,12-AUG-12 01:53,35023221,"HERBERT","MATA",08-SEP-83 00:00,"M","MULT GSWS",501508
17456,15-JUN-14 18:30,34251435,"LOUIS","OWENS",03-AUG-65 00:00,"M","GSW TO LEG",624463
30980,31-MAR-13 02:40,35010603,"TYRIQUE","GRIER",06-SEP-79 00:00,"M","GSW TO ARM",639875
24436,25-SEP-13 12:12,34251666,"ALDRICK","BROWNRIDGE",26-JAN-68 00:00,"M","GSW TO THE RIGHT LEG.",438206
28196,25-JUN-13 02:32,34439154,"DORIAN","BELL",03-MAY-93 00:00,"M","GSW TO SHOULDER",577291
8296,10-APR-15 19:55,34751823,"STEVEN","BOOKER",17-APR-87 00:00,"M","GSW TO SHOULDER",489458
20580,24-MAR-14 21:28,35225163,"JERMAINE","POLANCO",01-SEP-91 00:00,"M","GSW TO NOSE",382594
14932,17-AUG-14 04:36,35225163,"JERMAINE","POLANCO",01-SEP-91 00:00,"M","GSW TO FOOT",527773
16092,18-JUL-14 23:31,35630973,"JOSUE","TELLIS",08-JAN-82 00:00,"M","GSW TO FOOT",442783
31680,20-FEB-13 15:25,35248608,"FELIX","BUCKNER",31-OCT-88 00:00,"M","GSW TO HAND",372083
12028,07-NOV-14 14:27,33738219,"MICHAEL","MCLEAN",23-OCT-96 00:00,"M","GSW LEG",471796
9620,20-FEB-15 10:45,33414285,"CAMERON","SPEARS",01-JAN-83 00:00,"M","GSW TO SHOULDER ",387553
16540,06-JUL-14 21:51,34767306,"MARIO ","HENDERSON",09-MAR-92 00:00,"M","GSW TO CHEST",396737
31240,21-MAR-13 01:13,34767306,"MARIO ","HENDERSON",09-MAR-92 00:00,"M","GSW TO KNEE",414833
38208,15-AUG-12 00:05,34092996,"DONATO","EVANGELISTA",03-JUL-52 00:00,"M","GSW TO LEG",565737
34004,27-NOV-12 09:32,35189721,"JASON","MARSTELLAR",08-DEC-67 00:00,"M","GSW TO LEG",429582
11564,26-NOV-14 21:21,35118519,"JAMAR","BIRD",18-DEC-88 00:00,"M","GSW ARM",397630
19680,20-APR-14 09:06,33490608,"MICHAEL","JACKSON",19-JUL-86 00:00,"M","GSW TO BACK",401788
20860,10-MAR-14 19:40,35701032,"DEJARVIS","WALLACE",02-JAN-96 00:00,"M","GSW TO BACK",564173
22584,12-DEC-13 14:30,35384205,"PATRICK ","AVILA",30-MAR-96 00:00,"M","GSW TO HEAD",419477
28128,27-JUN-13 18:20,35384205,"PATRICK ","AVILA",30-MAR-96 00:00,"M","GSW TO LEG",540876
6016,11-JUN-15 00:32,35752947,"CLIFFORD","RODRIGUEZ",23-DEC-80 00:00,"M","GSW TO HIP",384982
22560,13-DEC-13 19:10,35752947,"CLIFFORD","RODRIGUEZ",23-DEC-80 00:00,"M","GSW TO THE RIGHT HAND",386766
27292,17-JUL-13 15:20,35961327,"KOBE","PETERSON",17-JUN-85 00:00,"M","GSW TO LEG",625190
39228,24-JUL-12 00:35,35629113,"DAMIEN","ESQUIVEL",19-APR-85 00:00,"M","GSW TO FOOT",365608
27648,06-JUL-13 03:14,34302372,"ALTON","LATHAM",13-JUL-92 00:00,"M","MULTIPLE GSWS",329391
25540,25-AUG-13 05:31,33473664,"RAYSHAUN","CURRY",20-JAN-91 00:00,"M","GUN SHOT WOUND TO RIGHT SIDE OF BODY AND BUTTOCKS",368407
29856,13-MAY-13 11:00,33473664,"RAYSHAUN","CURRY",20-JAN-91 00:00,"M","GSW TO COLLARBONE",397439
32452,16-JAN-13 15:12,34431150,"DARRIUS","MARQUEZ",11-DEC-95 00:00,"M","GSW TO ARM",385017
30436,21-APR-13 19:05,33529476,"COURTNEY","GUY",04-APR-95 00:00,"M","GSW TO CHEST",334338
10976,16-DEC-14 20:40,35275872,"TRENT","HALE ",27-MAY-72 00:00,"M","GSW TO HEAD",346859
13560,25-SEP-14 21:45,34874100,"JACOB","DAVIS ",10-OCT-92 00:00,"M","GSW TO BACK",539164
9148,14-MAR-15 23:19,35560308,"WILSON","GREENBERG",15-AUG-87 00:00,"M","GSW TO HIP",360397
19432,26-APR-14 22:49,34121871,"MARKO","WILSON",10-SEP-89 00:00,"M","GSW TO ARM",569864
25588,24-AUG-13 16:00,33766101,"MARTINEZ","HARDIN",07-MAR-95 00:00,"M","GSW TO LEG",399978
8416,04-APR-15 16:14,35368830,"ANTONIO ","BROWNLEE",03-NOV-72 00:00,"M","MULT GSWS",629733
37892,19-AUG-12 23:10,33584160,"EUSEBIO","GRANGER",05-DEC-92 00:00,"M","MULTIPLE GSWS",600932
8724,26-MAR-15 17:43,35922807,"DEONTAE","MAYZE",10-JUN-93 00:00,"M","FATAL GSW TO HEAD",463126
36844,11-SEP-12 18:45,34110327,"STEVEN","SEPHUS",14-JUL-89 00:00,"M","GSW TO LEG",586381
11624,24-NOV-14 00:37,34919091,"GERARDO","DABBS",16-JUN-73 00:00,"M","GSW TO ARM",575466
10524,28-DEC-14 15:45,35034270,"DAVID","JONES",18-NOV-89 00:00,"M","MULT GSWS",609288
24484,22-SEP-13 14:21,33493212,"ABDESSAMAD","HOLT",15-SEP-96 00:00,"M","GSW TO ANKLE",464132
35548,17-OCT-12 04:15,34344375,"JERRY","ROSS",10-JUN-95 00:00,"M","GSW TO SHOULDER",512330
30328,26-APR-13 01:00,34689372,"DARNELL","LEMON",01-DEC-71 00:00,"M","GSW TO LEG",464105
12552,22-OCT-14 11:45,35795037,"ANDRE","BARLOW",19-MAR-80 00:00,"M","GSW TO HEAD",342455
32000,01-FEB-13 20:23,35061411,"DEVONTAE","FAIRCHILD",19-APR-91 00:00,"M","GSW TO CHEST",618186
24012,09-OCT-13 21:10,34071006,"JOSE","JONES",24-FEB-95 00:00,"M","GSW TO THE CHEST",407920
10284,13-JAN-15 16:56,34094829,"STEVEN","GANIYU",06-DEC-92 00:00,"M","FATAL MULTIPLE GSWS",640289
30724,12-APR-13 23:12,35752029,"RONALD","BROWN",07-SEP-79 00:00,"M","FATAL MULT GSWS",376702
5372,27-JUN-15 19:01,34606791,"TOMMIE","RAYBORN",15-DEC-93 00:00,"M","GSW TO CHEST",562195
38200,15-AUG-12 02:15,33810357,"JOHN","GARABITO",22-FEB-88 00:00,"M","GSW TO BACK",520075
38044,18-AUG-12 00:50,35964792,"CORNELL","MUNOZ",10-APR-94 00:00,"M","GSW TO SHOULDER",446264
40388,03-JUL-12 17:38,33617421,"ERNEST","HEIMERMANN",15-JUL-93 00:00,"M","GSW TO RIGHT THIGH",418315
18068,31-MAY-14 02:18,33617421,"ERNEST","HEIMERMANN",15-JUL-93 00:00,"M","GSW TO LEG",573251
33420,13-DEC-12 09:05,35568879,"JOHNE","KELLEY",23-NOV-77 00:00,"M","GSW TO CHEEK",458277
16252,13-JUL-14 16:35,34092564,"NICOLAS","MOORE",05-FEB-75 00:00,"M","MULTIPLE GSWS",370976
19620,22-APR-14 16:04,33909750,"DEVONTE","MONROE",03-NOV-93 00:00,"M","MULT GSWS",362112
24480,22-SEP-13 22:40,34886100,"DONNELL","MURPHRY",12-OCT-73 00:00,"M","GSW TO LEG",399466
21868,08-JAN-14 15:04,34984101,"MARCUS","STOKES",28-DEC-93 00:00,"M","GSW TO THE BACK",371109
13004,06-OCT-14 17:25,36014301,"LUIS","HOOKS",10-APR-77 00:00,"M","MULT GSWS",626062
20320,05-APR-14 11:24,34328985,"DARIEN","CRAIG",22-JAN-92 00:00,"M","GSW TO HEAD AND SHOULDER",585879
28148,26-JUN-13 18:17,33324402,"HARVEY","CARTER",09-MAR-84 00:00,"M","GSW TO SHOULDER",406919
15848,24-JUL-14 15:40,35808951,"WILLIAM","LAWHON",23-FEB-90 00:00,"M","MULT GSWS",403892
32448,16-JAN-13 19:50,33362607,"ENRIQUE","JONES",14-FEB-87 00:00,"M","GSW TO THIGH",591565
28936,10-JUN-13 14:48,34271709,"PAUL","SIMMONS",05-DEC-85 00:00,"M","GSW'S TO THE LEFT THIGH, BUTTOCKS AND RIGHT ARM",352851
14744,22-AUG-14 21:07,34634955,"TESEAN","SIMCOE",30-JAN-94 00:00,"M","GSW TO STOMACH",613102
34912,01-NOV-12 22:10,34346343,"DAQUAN","HARRIS ",02-NOV-90 00:00,"M","GSW TO THE FOOT. ",339565
11116,13-DEC-14 14:59,35265714,"JAMES","SHAUERST",13-JUL-90 00:00,"M","GSW HAND,THIGH",351931
27008,25-JUL-13 01:40,34605762,"GADIEL","JACKSON",05-JUN-78 00:00,"M","MULT GSWS",588402
5920,13-JUN-15 18:20,35539350,"BRIAN","WHEELER",16-MAR-97 00:00,"M","GSW TO SIDE",447759
23996,10-OCT-13 23:00,34472376,"PATRICK","ROSTAMALI",17-APR-87 00:00,"M","GSW TO LEG",331014
19480,26-APR-14 00:33,35574930,"DAVID","FREEMAN",19-DEC-92 00:00,"M","MULTIPLE GSWS",604693
10096,21-JAN-15 14:11,35608263,"JOSEPH","KANTON",21-AUG-68 00:00,"M","GSW TO LEG",372140
8544,01-APR-15 17:59,35586036,"JESSIE","CRYER",06-JUL-93 00:00,"M","GSW TO UPPER LIP",628563
37720,23-AUG-12 17:22,33847125,"THOMAS","DIXON",19-FEB-90 00:00,"M","GSW TO HAND",541518
11172,12-DEC-14 22:35,34963602,"MICHAEL","LAKHDHIR",29-OCT-94 00:00,"M","GSW TO LEG",534639
24536,21-SEP-13 23:20,33850845,"JAVON","PATTERSON",04-SEP-93 00:00,"M","MULT GSWS",625680
34580,11-NOV-12 15:26,34981263,"VALENTIN","FREEMAN",06-JUN-88 00:00,"M","GSW SHOULDER AND BUTTOCKS",519773
22696,07-DEC-13 16:00,34981263,"VALENTIN","FREEMAN",06-JUN-88 00:00,"M","GRAZED WOUND TO LEFT FOREARM",638982
25712,19-AUG-13 23:17,33862182,"NIKITA","SORIANO",27-MAR-89 00:00,"M","GSW TO ARM",451913
10796,21-DEC-14 09:58,35819832,"JAMES","CHRSITIEL",11-FEB-97 00:00,"M","GSW TO LEG",496390
16660,05-JUL-14 04:56,34700970,"LUIS","MURRAY",12-DEC-80 00:00,"M","GSW TO THIGH",418804
26512,05-AUG-13 16:22,35652603,"DARIUSZ","FOSTER",24-APR-88 00:00,"M","MULT GSWS",550899
36548,17-SEP-12 21:14,35803680,"CHRISTOPHER","PUKSZTA",27-DEC-85 00:00,"M","GSW TO THE HAND",598560
11548,27-NOV-14 15:38,35664837,"SAMUEL","BENGUCHE",12-JUL-91 00:00,"M","GSW TO HIP",515563
21272,09-FEB-14 15:08,35664837,"SAMUEL","BENGUCHE",12-JUL-91 00:00,"M","GSW TO FINGER",543532
11048,15-DEC-14 11:38,35789037,"LUIS","WESLEY",27-SEP-95 00:00,"M","MULT GSWS",630040
22472,15-DEC-13 03:45,35156160,"ALEXANDER","NELSON",13-MAY-72 00:00,"M","MULT GSWS",564822
15684,29-JUL-14 12:47,35168691,"SAM","HAMILTON",25-MAR-95 00:00,"M","GSW TO THIGH",338878
20796,14-MAR-14 12:54,35542704,"GABRIEL","ROBINSON",07-FEB-93 00:00,"M","GSW TO TORSO",619774
35880,09-OCT-12 19:27,34965006,"NICARRO","WASHINGTON",08-JAN-96 00:00,"M","GSW TO STOMACH",514133
17588,12-JUN-14 19:16,34828563,"ROBERT","HENSLE",04-MAY-92 00:00,"M","MULTIPLE GSWS",329386
9696,13-FEB-15 18:22,33467019,"LOUIS","MARKS",19-JAN-92 00:00,"M","MULT GSWS",400831
28632,16-JUN-13 03:50,35255430,"DARRIUN","MORRIS",06-NOV-78 00:00,"M","GSW TO HEAD AND CHEST",618453
25300,02-SEP-13 03:28,35307255,"FELIX","VILCHIS",07-SEP-80 00:00,"M","GSW BACK",372499
6528,27-MAY-15 18:52,35956830,"BENSON","HOOVER",21-MAY-90 00:00,"M","GSW TO FOOT",580034
29380,29-MAY-13 13:08,35556846,"JOHN","ORELLANO",21-MAY-85 00:00,"M","GSW TO NECK",431137
27388,14-JUL-13 15:44,35858568,"ESTEBAN","SUDBERRY",16-JUL-91 00:00,"M","MULTIPLE GSWS",548225
25416,29-AUG-13 21:50,35001654,"JESUS","WORLDS",07-DEC-76 00:00,"M","GSW TO ARM ",512494
6432,30-MAY-15 03:41,35689734,"STUART","ORTIZ",19-JUL-92 00:00,"M","MULTIPLE GSWS",529555
19136,05-MAY-14 00:45,34822230,"JAHEIM","RODRIGUEZ",29-JAN-80 00:00,"M","GSW FEET",531601
24656,19-SEP-13 22:31,34787661,"TYRESE","OJEDA",27-NOV-91 00:00,"M","MULTIPLE GSWS",414418
25128,06-SEP-13 22:24,35056734,"GABRIEL","BRANTON",30-SEP-89 00:00,"M","GRAZE GSW HEAD",345878
18808,13-MAY-14 02:11,33906180,"JOSEPH","PERRY",19-NOV-97 00:00,"M","GSW TO LEG",604230
13640,23-SEP-14 19:46,35281653,"FEDERICO","RAFILOV",29-MAR-83 00:00,"M","GSW TO LEG",429939
31428,10-MAR-13 21:00,34326618,"HERBERT","UZOHO SAINT VIL",03-DEC-91 00:00,"M","GSW TO ANKLE",456335
15616,31-JUL-14 08:15,33881526,"EARL","RATCLIFF",12-JUN-94 00:00,"M","GSW TO ARM",374681
6764,22-MAY-15 19:00,33540135,"LUIS ","COLLYMORE",12-SEP-77 00:00,"M","GSW TO LEG",400004
15556,01-AUG-14 23:58,34522131,"RONALD","WATSON",04-AUG-85 00:00,"M","GSW TO FOOT",352240
33584,06-DEC-12 23:17,35232159,"JOSEPH","BAUER",13-MAR-92 00:00,"M","GSW TO THE RIGHT LEG. ",426806
30204,30-APR-13 16:25,34181340,"GUY","OCON JR",14-DEC-82 00:00,"M","GSW TO BUTTOCKS",509605
33812,01-DEC-12 16:19,34057206,"BRANDON ","NICHOLS",08-DEC-86 00:00,"M","GSW TO ARM",521569
40236,05-JUL-12 07:53,34864023," JABIREE ","GRAY",13-JUN-83 00:00,"M","GSW TO THE GROIN",514291
11684,22-NOV-14 02:14,35350482,"TRAQUISE","UY",30-OCT-92 00:00,"M","GSW TO THUMB",634842
35268,22-OCT-12 02:04,34495302,"ADRIAN","WOLF-BOZE",09-SEP-85 00:00,"M","GSW TO LEG",496879
19132,05-MAY-14 18:23,35478165,"VINH","MIR",23-JUN-97 00:00,"M","GSW TO LEFT FOOT",452182
37712,23-AUG-12 21:23,35290278,"JERRY","WRIGHT",24-SEP-90 00:00,"M","GSW TO ARM",608770
21468,28-JAN-14 13:34,35877291,"MICHAEL","GAITERS",01-SEP-95 00:00,"M","GSW TO ABDOMEN",620989
25000,08-SEP-13 21:36,34899192,"KEITH","CUEVAS",07-AUG-97 00:00,"M","GRAZE WOUND TO BACK",595003
25036,08-SEP-13 03:41,35504748,"WILSON","GABBARD",04-DEC-88 00:00,"M","GSW TO LEFT HIP AND GSW TO LEFT BUTTOCK",608835
36708,14-SEP-12 21:40,35707059,"ADAM","NURBEKOV",14-NOV-93 00:00,"M","GSW TO FOOT",408413
34748,06-NOV-12 17:49,35123712,"LAWRENCE","BLACK",23-JUL-92 00:00,"M","GSW TO THE BUTTOCKS",418877
38928,30-JUL-12 13:29,35123712,"LAWRENCE","BLACK",23-JUL-92 00:00,"M","2 GSWS TO LEG",599743
34248,20-NOV-12 08:20,34411827,"WILLIAM ","DERZYPOLSKI",19-AUG-95 00:00,"M","GSW TO LEG",340332
40432,02-JUL-12 20:56,34084212,"EDWARD","ROBINSON",08-JAN-98 00:00,"M","GSW NECK. ",610255
17880,04-JUN-14 16:58,35651835,"RUSSEL","HORSZOWSKI",03-APR-93 00:00,"M","GSW BODY",412406
34976,30-OCT-12 19:02,34218462,"DARRYL","PAYNE",25-SEP-93 00:00,"M","FATAL MULT GSWS. ",332743
13600,24-SEP-14 17:45,33909600,"BERNARD","MYRIE",14-MAR-91 00:00,"M","GSW TO LEG",562151
22060,29-DEC-13 01:48,34105827,"JOSE","NELSON",17-JAN-82 00:00,"M","GSW TO BACK",537039
34144,24-NOV-12 12:00,36012177,"ERIC","JONES",05-AUG-92 00:00,"M","MULTIPLE GSWS",572822
18632,10-MAY-14 20:00,34374066,"ARKAN","REYNOLDS",10-JAN-76 00:00,"M","(1) GSW TO THIGH",495142
32476,15-JAN-13 09:23,35572077,"MARK","BURREL",04-OCT-61 00:00,"M","MULTIPLE GSWS",438942
19308,30-APR-14 15:08,34592991,"DAVID","KOVITSOPHON",26-DEC-83 00:00,"M","GSW TO HIP",470833
39572,18-JUL-12 22:30,33546975,"SUGORIA","GUTIERIAZ",05-AUG-78 00:00,"M","MULT GSWS",509538
5268,29-JUN-15 17:30,35463513,"CHRISHUN","DAVIS",15-MAR-89 00:00,"M","MULT GSW",541031
28908,11-JUN-13 10:57,35090634,"DEANDREA","BOENS",07-AUG-96 00:00,"M","GSW TO LEG",491605
34832,04-NOV-12 02:41,34322079,"BRANDON","SMITH",17-MAR-81 00:00,"M","MULT GSWS",342672
33068,27-DEC-12 15:53,34373862,"DEWANE","DAVIS ",04-JUN-89 00:00,"M","GSW TO LEG",346428
11824,16-NOV-14 00:21,34420773,"ISSAC","TRAVIS",14-AUG-89 00:00,"M","GSW TO LEG",489221
21664,18-JAN-14 03:39,35034528,"RICHARD","BATES",17-MAR-91 00:00,"M","GSW TO ELBOW",612435
20580,24-MAR-14 21:28,34122357,"KEVIN","KEMP",17-DEC-81 00:00,"M","GSW TO RIGHT ARM",382594
24652,19-SEP-13 22:14,35657190,"OMAR","LAWYER",25-APR-88 00:00,"M","GSW TO ABDOMEN",355003
7356,08-MAY-15 00:27,35617110,"MARCO","MARTINEZ JACOBO",24-DEC-77 00:00,"M","GSW TO LEG",638423
34608,11-NOV-12 03:07,35768838,"DIAMOND","HERNANDEZ",20-AUG-68 00:00,"M","GSW TO ARM",398485
9304,09-MAR-15 10:30,35273511,"JOHNNY","RUSSELL",05-AUG-92 00:00,"M","GSW TO ABDOMEN",527374
12960,07-OCT-14 21:07,33621534,"DIONTE","FLEMING",03-AUG-93 00:00,"M","MULT GSWS",528722
17924,02-JUN-14 16:18,35115582,"TIMOTHY","BROWN",02-MAY-93 00:00,"M","GSW TO FACE",530057
16368,10-JUL-14 15:33,35324817,"MARCIN","RUIZ",12-MAY-96 00:00,"M","GSW TO CALF",357860
25424,29-AUG-13 23:01,34452438,"CHARLES","MCCASTER",14-JUL-69 00:00,"M","GSW TO LEG",615904
34672,09-NOV-12 19:43,34408917,"DAVID","MCGREGORY",04-NOV-93 00:00,"M","GSW TO LEG",424770
26400,08-AUG-13 10:56,33347478,"ERNESTO","MOSS",29-SEP-90 00:00,"M","GSW TO THIGH",549092
32048,31-JAN-13 02:45,34568148,"JOHN","LOPEZ",30-APR-79 00:00,"M","GSW TO LEG",620648
5848,15-JUN-15 18:41,35534223,"KEON","MONTALVO",23-AUG-78 00:00,"M","GSW TO ARM",395250
36668,15-SEP-12 21:20,35432568,"SHARROD","JAMES",01-SEP-89 00:00,"M","GSW TO ARM",612258
37496,27-AUG-12 09:45,34728261,"SAMUEL","FORD",06-AUG-81 00:00,"M","GSW TO LEG",579459
40440,02-JUL-12 18:00,33518154,"STANIMIR","YOUNG",11-JUL-85 00:00,"M","GSW TO STOMACH",454496
33224,21-DEC-12 23:37,33870912,"DEREK","POWELL",18-MAY-88 00:00,"M","MULT GSWS",548728
18816,12-MAY-14 23:14,34898955,"SANDY","HALL",01-DEC-87 00:00,"M","GSW TO HEAD",432988
11544,27-NOV-14 18:07,33969978,"DAYNE","PRESTON",26-JAN-91 00:00,"M","GSW TO HAND",616636
13800,19-SEP-14 23:00,35472522,"MICHAEL","BOWENS ",16-NOV-95 00:00,"M","GSW TO BUTTOCKS",398279
38336,11-AUG-12 18:33,33716985,"DAVID","GOODMAN",21-JUN-87 00:00,"M","GSW TO CHEST",548450
32444,16-JAN-13 21:10,33454071,"RONALD ","PINA",09-OCT-94 00:00,"M","MULTIPLE GSWS ",431520
21544,25-JAN-14 00:52,34051329,"MICHAL","RAINEY",22-JUL-76 00:00,"M","GRAZE WOUND TO HEAD ",430239
29988,08-MAY-13 17:55,34846107,"DANIEL","PACHENO",15-AUG-92 00:00,"M","GSW TO BACK",481162
19628,22-APR-14 16:04,34917273,"HONORIO","SERNA",14-JUL-90 00:00,"M","GSW TO TORSO",360046
33200,23-DEC-12 00:22,34428555,"DAMON","VARGAS",10-FEB-92 00:00,"M","GSW TO TORSO",540670
15496,03-AUG-14 14:55,35795541,"VICTOR","MCGRAW",23-SEP-81 00:00,"M","GSW TO LEG",628867
14548,25-AUG-14 22:41,35272674,"JEROME","ROMERO-JUAREZ",04-JAN-88 00:00,"M","GSW TO LEG",531009
16140,17-JUL-14 23:01,33644535,"ANDREW","NEWSON",05-SEP-78 00:00,"M","GSW KNEE ",560756
19792,18-APR-14 21:20,34358988,"JATAYVION ","SANCHEZ",29-MAY-97 00:00,"M","GSW LT FOOT",348665
17932,02-JUN-14 12:11,33649410,"MARK ","KRAJA",23-APR-92 00:00,"M","GSW TO BUTTOCKS",636788
6656,24-MAY-15 22:34,35416713,"JAMES","GREEN ",23-OCT-94 00:00,"M","GSW TO HIP",481277
16448,08-JUL-14 03:15,35416713,"JAMES","GREEN ",23-OCT-94 00:00,"M","GSW TO ARM",603628
6072,09-JUN-15 15:11,33627933,"JOVAN","SHORTS",31-JUL-93 00:00,"M","MULTIPLE GSWS",551919
12744,16-OCT-14 14:45,35191953,"HENDI","MORALES",02-FEB-89 00:00,"M","FATAL GSW TO TORSO",491490
37744,23-AUG-12 00:15,35504349,"MICHAEL","REINHART",10-FEB-81 00:00,"M","GSW TO BACK",580477
10120,20-JAN-15 20:17,34505709,"LUIS","WILLIAMS",28-APR-98 00:00,"M","GSW TO LEG",568747
29472,25-MAY-13 01:45,34135044,"ANTONIO","WALKER",20-FEB-92 00:00,"M","GSW TO BUTTOCKS",358917
22008,30-DEC-13 02:05,33708243,"ANDRAE","JONES ",18-MAR-92 00:00,"M","GUN SHOT WOUND",388278
18848,12-MAY-14 10:30,33826371,"STEVEN","HARTRELL",11-SEP-82 00:00,"M","GSW TO FLANK",455495
33936,30-NOV-12 18:07,34438638,"JUWAAN","REYES",15-NOV-92 00:00,"M","MULT GSWS. ",349813
27608,07-JUL-13 15:30,34438638,"JUWAAN","REYES",15-NOV-92 00:00,"M","FATAL MULTIPLE GSWS",525915
12556,22-OCT-14 12:19,34817070,"FRANCISICO","RIVERA",28-JUL-84 00:00,"M","GSW TO LEG",556811
10972,17-DEC-14 14:22,34450503,"NDIKO","HUTCHINSON",31-AUG-94 00:00,"M","GSW TO LEG",540534
19312,30-APR-14 00:51,34555140,"ARTHUR","ARAYA",30-APR-95 00:00,"M","GRAZED GSW LEG",640261
26524,05-AUG-13 03:00,34169406,"MICHAEL","WALKER",06-OCT-82 00:00,"M","GSW TO ARM",382410
7976,17-APR-15 22:50,34501188,"TIMOTHY","CLARK",14-JAN-72 00:00,"M","FATAL GSW TO CHEST",346469
11732,19-NOV-14 13:04,34300758,"DEMETRIUS","WADE",19-FEB-92 00:00,"M","MULT GSWS",417372
